event_timestamp,user_id,ad_campaign_id,conversion_type
2024-01-25T07:21:09,624-579-2886,ad-311837,sign_up
2024-01-06T11:25:12,539-296-6961,ad-704509,click_ad
2024-04-20T12:33:29,406-935-9328,ad-940398,view_ad
2024-03-18T18:04:13,322-332-6988,ad-717139,click_ad
2024-04-07T14:04:46,712-179-4635,ad-916218,sign_up
2024-04-29T06:34:28,487-865-3053,ad-013644,click_ad
2024-01-08T08:33:05,733-016-8730,ad-566105,click_ad
2024-02-17T13:41:04,455-164-5792,ad-959494,click_ad
2024-01-24T21:14:18,870-704-0330,ad-774220,view_ad
2024-01-30T10:27:19,957-379-4923,ad-781951,sign_up
2024-03-15T06:11:20,513-212-4064,ad-541895,view_ad
2024-04-17T12:16:43,869-123-6225,ad-127202,view_content
2024-03-19T10:07:57,605-926-9561,ad-892113,view_ad
2024-02-29T09:44:11,603-173-5190,ad-959694,view_ad
2024-01-04T10:23:46,805-427-0742,ad-082598,click_ad
2024-03-14T13:00:45,346-576-8111,ad-028248,view_content
2024-04-26T10:19:14,522-939-8618,ad-937994,view_ad
2024-01-01T01:31:22,949-659-8312,ad-780144,view_content
2024-04-12T12:46:29,338-434-3626,ad-953848,sign_up
2024-03-11T18:14:24,127-568-2857,ad-811687,view_ad
2024-04-29T02:00:23,550-833-0645,ad-780747,view_ad
2024-03-29T19:20:06,653-997-6809,ad-628427,view_content
2024-04-23T16:35:30,169-147-8507,ad-279116,view_ad
2024-04-11T07:41:12,484-517-3931,ad-650344,view_ad
2024-02-23T09:15:37,232-428-1892,ad-806144,sign_up
2024-01-28T14:28:32,852-941-0205,ad-552966,click_ad
2024-01-25T11:34:47,564-567-3027,ad-263743,sign_up
2024-03-17T23:28:39,914-263-6381,ad-135371,view_ad
2024-02-12T10:10:58,940-428-4028,ad-814930,sign_up
2024-02-05T16:51:11,523-354-0413,ad-599423,click_ad
2024-03-18T03:41:02,202-897-0446,ad-909486,view_ad
2024-04-02T22:02:47,107-428-4051,ad-278265,click_ad
2024-04-10T00:15:22,540-221-0865,ad-037643,sign_up
2024-03-24T14:36:23,879-650-8912,ad-705804,view_ad
2024-02-01T22:19:56,706-986-2846,ad-481821,view_ad
2024-04-11T13:53:10,858-847-7020,ad-026286,click_ad
2024-05-05T22:42:12,680-008-8406,ad-201556,click_ad
2024-03-30T07:27:54,602-064-5364,ad-779365,sign_up
2024-02-22T13:48:44,378-211-8728,ad-845436,sign_up
2024-04-22T15:19:20,624-579-2886,ad-039342,view_content
2024-01-21T13:37:19,215-380-5634,ad-959463,view_content
2024-04-26T01:42:58,464-462-4957,ad-318710,view_ad
2024-03-18T13:46:32,705-781-7152,ad-805363,view_ad
2024-02-02T19:51:10,278-369-5653,ad-197269,view_ad
2024-03-18T23:16:54,678-520-0724,ad-376219,view_ad
2024-04-09T21:56:39,680-562-7441,ad-144418,sign_up
2024-01-03T06:58:03,874-587-9994,ad-074954,sign_up
2024-01-12T10:16:00,216-961-4237,ad-237982,view_content
2024-03-21T08:49:23,653-246-3291,ad-656016,sign_up
2024-02-05T05:31:09,014-207-5086,ad-530099,click_ad
2024-02-25T01:50:03,010-003-4642,ad-914222,view_content
2024-03-26T11:45:03,705-781-7152,ad-282817,view_ad
2024-02-24T23:34:24,706-566-2262,ad-109068,view_ad
2024-03-01T20:40:21,706-566-2262,ad-352069,click_ad
2024-01-15T01:11:19,022-901-0825,ad-700074,sign_up
2024-04-09T21:17:01,416-156-1333,ad-595823,view_content
2024-03-30T14:17:47,947-323-2894,ad-381499,view_ad
2024-05-07T21:42:32,958-244-0653,ad-267139,sign_up
2024-04-07T12:25:02,539-296-6961,ad-102727,click_ad
2024-02-20T21:05:02,874-587-9994,ad-491944,sign_up
2024-02-10T02:07:41,555-444-3031,ad-393111,view_content
2024-01-13T10:07:11,471-615-5077,ad-585311,view_content
2024-03-16T21:58:12,106-456-7832,ad-259735,view_content
2024-03-16T01:25:17,587-063-0594,ad-262073,sign_up
2024-04-29T22:37:38,591-380-4041,ad-469180,click_ad
2024-03-07T02:47:16,713-428-0758,ad-251714,view_content
2024-02-27T14:21:53,706-986-2846,ad-861917,sign_up
2024-03-30T04:20:05,202-897-0446,ad-046785,view_ad
2024-02-16T14:07:17,789-083-3655,ad-738770,view_ad
2024-04-04T02:40:02,706-986-2846,ad-122574,sign_up
2024-03-21T21:13:42,883-899-1808,ad-179348,view_content
2024-03-11T22:22:09,020-667-2969,ad-325881,sign_up
2024-03-05T11:24:35,320-673-2141,ad-003654,sign_up
2024-01-05T08:38:59,468-911-3821,ad-713922,view_ad
2024-02-04T01:43:11,603-247-2715,ad-973321,view_ad
2024-01-20T23:15:00,308-335-7300,ad-113195,view_content
2024-02-07T21:28:21,158-383-1050,ad-241085,view_ad
2024-02-19T20:03:15,613-779-9470,ad-499140,click_ad
2024-04-27T20:38:11,670-333-4240,ad-002961,sign_up
2024-04-16T19:14:01,895-855-2681,ad-568360,sign_up
2024-03-17T06:08:13,473-277-1058,ad-634181,sign_up
2024-04-18T21:11:18,873-486-6107,ad-270007,view_ad
2024-03-23T15:46:46,773-635-1319,ad-581268,sign_up
2024-02-18T21:01:23,877-674-4719,ad-688416,view_content
2024-04-07T07:39:25,399-819-8458,ad-944166,click_ad
2024-04-02T11:43:51,377-288-0017,ad-344792,click_ad
2024-01-12T11:13:58,653-246-3291,ad-894889,view_ad
2024-01-16T10:09:08,742-735-0574,ad-747264,view_content
2024-02-10T01:12:42,301-072-7257,ad-292892,view_content
2024-01-08T13:00:43,522-939-8618,ad-684926,sign_up
2024-02-07T16:07:50,640-573-0772,ad-495620,click_ad
2024-04-02T11:52:55,676-430-6495,ad-937679,sign_up
2024-02-19T12:51:39,602-064-5364,ad-050713,click_ad
2024-03-01T11:01:31,015-706-8772,ad-130871,click_ad
2024-01-24T21:16:01,870-704-0330,ad-337007,view_content
2024-04-04T15:06:57,522-526-4837,ad-501389,view_content
2024-04-24T17:02:16,409-771-4624,ad-590749,view_ad
2024-01-18T17:53:47,291-026-2686,ad-807517,view_ad
2024-03-06T14:30:35,100-085-0332,ad-085534,click_ad
2024-01-14T07:26:10,976-747-7830,ad-443427,click_ad
2024-03-01T11:34:12,050-378-7062,ad-195734,sign_up
2024-03-09T02:50:09,186-058-0846,ad-375940,sign_up
2024-05-05T04:37:01,911-873-9561,ad-285666,click_ad
2024-04-11T19:40:03,978-632-4724,ad-308265,click_ad
2024-04-06T14:38:09,868-920-9266,ad-947856,sign_up
2024-01-26T23:12:56,195-826-8812,ad-847889,view_content
2024-02-02T14:57:33,653-997-6809,ad-268295,view_ad
2024-05-01T19:37:36,739-636-1922,ad-805155,click_ad
2024-01-08T07:09:29,234-939-4898,ad-030034,view_content
2024-05-01T20:17:02,074-806-8923,ad-653181,click_ad
2024-01-27T07:22:14,947-745-4125,ad-630007,click_ad
2024-03-25T22:33:23,712-179-4635,ad-687828,view_ad
2024-03-24T23:07:28,771-547-6118,ad-890268,view_content
2024-04-29T11:07:23,200-943-5079,ad-708208,view_content
2024-04-15T18:29:18,587-063-0594,ad-539493,click_ad
2024-04-30T08:43:35,668-196-6268,ad-298559,sign_up
2024-01-21T22:02:21,917-814-5422,ad-891362,view_content
2024-02-02T20:51:19,907-132-1718,ad-721886,view_ad
2024-03-09T22:34:49,490-647-2601,ad-460152,view_ad
2024-02-15T19:13:54,550-833-0645,ad-192745,view_ad
2024-01-04T09:12:43,455-164-5792,ad-129545,view_content
2024-01-27T09:41:41,520-020-9614,ad-397268,click_ad
2024-02-24T01:30:37,320-726-7774,ad-245049,sign_up
2024-02-15T04:13:23,043-226-2551,ad-156462,click_ad
2024-05-08T18:12:20,077-502-1061,ad-453052,sign_up
2024-02-03T16:59:25,494-620-8436,ad-934348,click_ad
2024-01-23T21:43:59,172-483-7977,ad-272320,view_ad
2024-02-03T05:55:25,929-092-9188,ad-235029,view_ad
2024-05-09T09:23:43,053-911-9862,ad-100590,view_content
2024-03-30T04:20:05,202-897-0446,ad-046785,view_ad
2024-01-25T17:45:07,090-976-5691,ad-779119,click_ad
2024-01-24T18:00:42,262-130-0297,ad-778165,sign_up
2024-03-21T14:38:14,079-839-8348,ad-861709,view_ad
2024-01-04T06:37:56,400-475-7518,ad-868803,view_ad
2024-01-15T11:54:33,966-072-7528,ad-087725,click_ad
2024-05-02T12:05:51,200-237-2632,ad-355913,view_content
2024-04-27T05:30:04,218-540-1415,ad-108200,click_ad
2024-03-03T20:22:49,072-264-4313,ad-583390,click_ad
2024-05-03T22:01:47,870-704-0330,ad-063027,view_content
2024-04-21T23:28:27,963-797-3894,ad-721877,click_ad
2024-03-03T09:48:47,163-367-0673,ad-170396,view_content
2024-01-06T13:09:03,715-692-6415,ad-820057,click_ad
2024-01-23T17:01:26,244-724-2845,ad-223518,sign_up
2024-02-29T03:28:22,706-986-2846,ad-994130,sign_up
2024-02-22T08:34:34,489-495-2961,ad-749108,view_content
2024-03-16T10:17:06,963-797-3894,ad-011722,sign_up
2024-01-19T19:26:16,193-657-4525,ad-314370,click_ad
2024-01-14T05:13:55,575-368-1406,ad-058436,view_ad
2024-01-25T05:36:12,526-137-1056,ad-385119,sign_up
2024-02-09T21:25:13,700-530-9874,ad-582228,view_content
2024-01-20T00:00:58,366-664-8366,ad-076006,sign_up
2024-05-04T02:59:38,467-494-3142,ad-635306,sign_up
2024-03-17T19:17:40,218-649-6995,ad-522282,sign_up
2024-01-30T01:46:48,301-072-7257,ad-086930,click_ad
2024-03-20T19:04:52,951-151-8839,ad-895458,view_ad
2024-01-28T12:37:09,545-966-3887,ad-839849,sign_up
2024-02-10T02:05:03,837-826-4415,ad-383938,view_content
2024-05-04T20:10:58,438-292-3374,ad-494461,click_ad
2024-04-25T03:59:00,345-188-8014,ad-217778,view_content
2024-03-01T23:13:58,171-943-4880,ad-216981,view_content
2024-04-04T11:20:21,292-602-0559,ad-031882,sign_up
2024-04-12T06:48:50,193-434-8225,ad-913184,sign_up
2024-01-14T01:00:44,733-016-8730,ad-171560,sign_up
2024-03-15T05:35:28,403-100-5797,ad-144309,view_content
2024-01-09T15:32:34,384-755-4182,ad-750209,click_ad
2024-01-02T23:08:35,359-010-7957,ad-305575,view_ad
2024-04-24T04:18:02,424-588-1261,ad-855390,view_ad
2024-02-18T17:35:05,624-579-2886,ad-036742,view_ad
2024-03-20T08:53:54,141-264-3291,ad-629454,view_content
2024-01-05T04:12:11,231-573-8348,ad-882053,view_content
2024-03-08T03:52:20,680-562-7441,ad-611700,view_content
2024-05-04T15:46:12,087-356-7900,ad-285497,click_ad
2024-03-07T01:50:42,852-941-0205,ad-910173,click_ad
2024-02-10T12:35:17,760-074-8621,ad-470455,click_ad
2024-01-29T09:11:13,852-634-3781,ad-274416,view_ad
2024-02-17T15:21:33,348-624-2262,ad-333222,view_content
2024-04-14T10:19:48,480-213-6797,ad-091736,sign_up
2024-03-02T16:59:55,183-084-2562,ad-738146,click_ad
2024-03-19T23:38:21,507-366-2408,ad-575635,view_ad
2024-03-19T03:55:33,168-911-4332,ad-149215,view_content
2024-01-27T00:55:26,631-020-1871,ad-262433,view_content
2024-04-29T16:05:37,746-742-2774,ad-637389,sign_up
2024-04-15T12:10:31,506-926-9457,ad-314425,view_ad
2024-02-14T01:30:05,530-814-2053,ad-160170,view_ad
2024-03-01T08:09:57,506-926-9457,ad-283722,view_ad
2024-03-15T05:59:45,813-135-7259,ad-691200,view_ad
2024-03-12T06:54:42,192-598-2318,ad-348623,view_content
2024-03-30T09:19:20,706-986-2846,ad-253667,view_ad
2024-03-28T22:20:14,512-648-8704,ad-443692,view_ad
2024-01-07T12:36:47,411-986-2603,ad-042478,click_ad
2024-04-02T12:33:16,640-573-0772,ad-968654,click_ad
2024-04-12T02:40:36,675-367-8395,ad-897196,view_content
2024-05-08T08:59:35,264-244-5938,ad-714836,view_content
2024-01-05T18:35:13,706-566-2262,ad-656545,view_content
2024-03-26T18:50:05,573-416-0331,ad-796016,sign_up
2024-03-22T21:09:42,776-270-7206,ad-592852,click_ad
2024-02-11T20:42:45,752-742-2861,ad-849284,click_ad
2024-03-01T10:05:28,873-486-6107,ad-542613,sign_up
2024-04-25T18:21:39,522-939-8618,ad-955194,view_ad
2024-04-09T12:23:54,231-672-5918,ad-281986,click_ad
2024-02-26T02:49:55,920-543-0780,ad-703653,view_ad
2024-01-16T18:24:32,706-566-2262,ad-447757,view_ad
2024-03-17T02:14:51,750-893-1515,ad-342103,view_content
2024-03-03T02:06:26,061-180-3389,ad-432856,click_ad
2024-03-29T21:37:58,495-633-9219,ad-647999,view_ad
2024-04-01T20:46:41,431-791-7820,ad-217185,click_ad
2024-02-24T20:41:21,929-092-9188,ad-633878,click_ad
2024-03-01T09:18:10,976-747-7830,ad-488951,sign_up
2024-02-05T20:02:27,032-360-8541,ad-946709,click_ad
2024-02-06T15:54:52,573-416-0331,ad-884757,sign_up
2024-04-02T20:39:13,416-156-1333,ad-023372,sign_up
2024-03-20T05:40:24,776-270-7206,ad-009814,click_ad
2024-02-08T12:11:00,858-820-2795,ad-082466,view_content
2024-03-31T09:26:16,002-224-6945,ad-941037,view_content
2024-04-20T08:30:36,345-188-8014,ad-242730,click_ad
2024-04-08T21:20:23,669-805-9430,ad-402323,view_ad
2024-03-03T02:16:10,322-332-6988,ad-021732,view_content
2024-04-26T10:14:27,852-941-0205,ad-160584,sign_up
2024-03-13T16:33:02,160-098-3232,ad-696810,sign_up
2024-04-14T01:18:16,772-379-5440,ad-444829,sign_up
2024-03-19T22:52:12,852-243-7928,ad-425448,view_ad
2024-04-21T07:34:56,776-270-7206,ad-798979,view_ad
2024-03-19T02:18:08,720-385-6390,ad-855391,click_ad
2024-02-21T15:57:31,231-672-5918,ad-436337,sign_up
2024-03-26T19:53:15,175-427-3352,ad-143586,view_ad
2024-03-27T18:25:20,452-146-6535,ad-357018,click_ad
2024-04-07T20:32:15,947-323-2894,ad-491982,click_ad
2024-03-04T08:59:55,636-785-7365,ad-170301,sign_up
2024-03-30T14:07:17,040-968-2658,ad-285527,click_ad
2024-03-18T02:41:35,650-170-6199,ad-495896,click_ad
2024-03-28T21:56:33,478-060-6275,ad-052142,view_content
2024-04-06T08:17:28,950-304-4413,ad-621630,click_ad
2024-01-29T03:12:51,839-760-7625,ad-600251,sign_up
2024-02-09T06:46:51,560-048-8084,ad-347984,click_ad
2024-04-22T08:50:48,916-508-8562,ad-802051,view_ad
2024-01-24T14:57:28,438-292-3374,ad-487537,sign_up
2024-01-21T16:37:59,474-032-7768,ad-175014,view_content
2024-02-04T07:45:01,242-768-2890,ad-835310,view_content
2024-05-07T01:01:23,366-664-8366,ad-416219,view_content
2024-02-08T04:13:25,018-598-3086,ad-649694,view_ad
2024-04-13T16:45:47,341-204-2663,ad-418907,view_content
2024-03-04T15:15:53,720-973-9130,ad-192207,view_content
2024-04-21T22:18:27,057-512-9549,ad-748826,view_ad
2024-02-23T19:05:15,018-598-3086,ad-627286,view_content
2024-03-08T07:41:12,698-386-9463,ad-389698,sign_up
2024-02-09T10:45:48,755-942-3228,ad-542523,click_ad
2024-04-30T04:58:16,856-476-1274,ad-461399,view_ad
2024-01-26T20:45:53,022-901-0825,ad-030000,view_ad
2024-01-17T19:46:23,081-724-0529,ad-011044,view_ad
2024-03-30T09:19:20,706-986-2846,ad-253667,view_ad
2024-02-28T19:44:59,626-302-9590,ad-227513,sign_up
2024-01-30T19:47:39,898-569-8092,ad-144126,view_ad
2024-01-09T16:42:12,889-697-6999,ad-656159,click_ad
2024-02-23T08:18:13,403-103-2334,ad-814237,sign_up
2024-03-03T11:41:24,327-898-2499,ad-506139,sign_up
2024-01-07T16:12:38,270-276-0609,ad-491120,sign_up
2024-01-19T21:36:23,658-874-2754,ad-369683,sign_up
2024-04-14T17:45:32,772-379-5440,ad-698077,sign_up
2024-03-29T18:27:02,215-380-5634,ad-308760,view_content
2024-05-06T23:33:43,412-072-6899,ad-202795,view_content
2024-04-17T13:35:53,636-785-7365,ad-140841,view_ad
2024-01-06T04:06:53,127-568-2857,ad-861241,sign_up
2024-04-11T13:37:14,076-175-4838,ad-725133,sign_up
2024-01-28T18:17:23,906-350-1011,ad-679032,view_content
2024-03-13T08:32:21,183-084-2562,ad-944264,view_ad
2024-02-18T06:10:25,735-713-0654,ad-585874,view_content
2024-01-23T05:49:45,308-335-7300,ad-865460,click_ad
2024-03-22T21:39:54,799-578-5057,ad-674881,sign_up
2024-04-28T07:58:17,395-216-8723,ad-771587,view_ad
2024-01-30T09:19:49,653-997-6809,ad-425879,sign_up
2024-03-25T10:08:32,670-333-4240,ad-966216,click_ad
2024-03-02T03:54:32,402-629-0589,ad-094976,view_content
2024-01-03T21:35:28,476-197-8754,ad-622623,view_ad
2024-03-18T08:39:46,324-747-4294,ad-479177,click_ad
2024-04-27T07:49:29,760-832-2664,ad-883912,view_ad
2024-02-07T18:38:17,981-478-5661,ad-164075,view_content
2024-04-30T13:02:50,790-447-1007,ad-253736,view_content
2024-03-02T09:39:17,373-565-9488,ad-283097,click_ad
2024-01-25T23:14:53,738-009-6587,ad-040804,click_ad
2024-01-11T19:19:01,087-199-5861,ad-083024,view_content
2024-02-23T17:24:42,519-335-3929,ad-847593,view_ad
2024-03-03T14:12:45,473-277-1058,ad-616943,view_content
2024-04-03T21:40:37,122-787-4745,ad-392333,view_ad
2024-05-03T12:41:04,755-942-3228,ad-439871,click_ad
2024-01-21T11:06:33,340-081-9400,ad-653681,view_content
2024-04-29T04:27:20,213-863-5497,ad-761494,click_ad
2024-03-05T20:51:18,413-745-7915,ad-405580,view_content
2024-03-19T01:46:24,920-543-0780,ad-243124,sign_up
2024-03-12T22:58:21,547-959-2691,ad-463952,click_ad
2024-05-06T00:55:09,442-664-4079,ad-004166,sign_up
2024-02-23T07:43:29,136-769-6325,ad-299883,view_ad
2024-02-15T12:02:20,713-428-0758,ad-289660,view_content
2024-04-22T02:40:36,802-882-5010,ad-122405,sign_up
2024-05-09T16:14:54,762-369-5434,ad-499744,view_ad
2024-04-08T02:23:18,752-742-2861,ad-939393,click_ad
2024-01-03T21:36:02,368-108-9575,ad-009033,view_ad
2024-05-02T12:57:02,592-557-9428,ad-330863,view_content
2024-03-11T06:32:24,473-277-1058,ad-173429,click_ad
2024-01-25T04:46:23,087-356-7900,ad-338259,sign_up
2024-03-15T05:31:28,455-164-5792,ad-083216,view_ad
2024-03-04T12:39:13,795-391-8522,ad-951036,sign_up
2024-04-11T19:40:03,978-632-4724,ad-308265,click_ad
2024-01-18T10:46:57,294-147-0096,ad-518391,click_ad
2024-01-08T14:49:35,402-629-0589,ad-003380,view_ad
2024-02-13T09:17:57,373-565-9488,ad-906333,click_ad
2024-04-23T11:35:20,678-520-0724,ad-839411,sign_up
2024-03-01T04:39:17,040-968-2658,ad-544561,view_ad
2024-04-09T19:41:35,267-491-1699,ad-676234,view_content
2024-01-09T10:41:40,575-244-4991,ad-452487,view_ad
2024-03-02T05:58:52,348-624-2262,ad-455021,click_ad
2024-04-21T09:35:58,680-008-8406,ad-572164,click_ad
2024-02-11T15:33:39,803-094-2386,ad-121227,sign_up
2024-04-25T18:40:21,141-264-3291,ad-243373,sign_up
2024-05-07T18:48:04,312-123-2388,ad-339976,click_ad
2024-04-18T20:49:06,077-281-0987,ad-201877,sign_up
2024-02-03T10:14:18,100-085-0332,ad-624033,view_ad
2024-04-14T04:58:26,107-428-4051,ad-949263,sign_up
2024-02-07T11:04:32,711-057-7739,ad-128200,view_content
2024-03-26T19:43:49,715-692-6415,ad-216986,view_content
2024-05-03T01:47:40,843-947-6110,ad-620732,view_ad
2024-02-13T21:46:35,700-530-9874,ad-629345,sign_up
2024-01-10T04:27:03,736-167-2793,ad-654589,sign_up
2024-03-24T18:30:04,539-296-6961,ad-371934,view_ad
2024-04-02T08:17:27,171-770-1844,ad-167797,sign_up
2024-01-15T04:46:16,202-897-0446,ad-211272,click_ad
2024-04-16T07:27:00,673-788-1394,ad-941659,click_ad
2024-04-29T20:56:51,546-430-4728,ad-949584,view_ad
2024-03-14T20:04:36,468-911-3821,ad-428414,view_content
2024-04-22T19:50:12,193-434-8225,ad-742904,view_content
2024-01-26T10:28:17,015-801-4134,ad-856667,sign_up
2024-02-17T13:41:04,455-164-5792,ad-959494,click_ad
2024-04-10T04:35:01,250-219-2536,ad-049125,sign_up
2024-05-02T10:36:10,747-448-6014,ad-014827,sign_up
2024-02-04T01:41:21,592-557-9428,ad-341993,view_ad
2024-03-30T21:53:26,949-659-8312,ad-487185,view_content
2024-03-21T10:10:22,186-058-0846,ad-793077,view_ad
2024-03-26T02:12:01,026-229-2423,ad-882069,view_content
2024-01-27T15:15:28,580-454-9170,ad-212801,click_ad
2024-03-22T17:26:52,795-391-8522,ad-860296,view_ad
2024-02-20T11:29:33,624-579-2886,ad-682312,sign_up
2024-05-02T20:56:06,653-997-6809,ad-875890,sign_up
2024-02-02T01:53:50,489-495-2961,ad-851793,sign_up
2024-02-07T17:44:52,961-305-0881,ad-088461,sign_up
2024-04-25T02:52:17,764-834-1517,ad-343121,sign_up
2024-01-15T07:31:51,573-416-0331,ad-536631,view_ad
2024-01-21T06:25:03,859-737-8319,ad-595554,view_content
2024-04-15T05:36:16,155-589-1912,ad-680962,click_ad
2024-01-31T23:33:40,992-464-9940,ad-287795,view_ad
2024-03-02T04:10:00,200-237-2632,ad-441060,view_content
2024-01-01T02:43:46,559-711-8239,ad-815945,sign_up
2024-01-24T17:49:37,508-201-7133,ad-355780,click_ad
2024-03-01T05:58:45,844-277-6523,ad-767182,view_ad
2024-03-06T14:04:28,821-560-3326,ad-203971,view_ad
2024-03-06T06:45:04,180-829-8835,ad-866610,sign_up
2024-03-27T14:05:07,670-567-2040,ad-041130,view_content
2024-04-15T23:46:31,034-032-1986,ad-484212,click_ad
2024-01-18T14:09:03,200-237-2632,ad-780604,sign_up
2024-05-04T13:03:12,540-221-0865,ad-143901,view_content
2024-01-05T00:39:39,568-809-2937,ad-280989,click_ad
2024-03-19T05:03:53,820-253-6409,ad-576822,click_ad
2024-02-21T22:38:25,760-074-8621,ad-133186,sign_up
2024-03-02T09:50:29,267-273-6139,ad-502776,view_ad
2024-02-22T06:55:32,776-270-7206,ad-273647,click_ad
2024-01-10T01:35:22,336-099-8194,ad-175638,sign_up
2024-02-26T04:13:39,193-879-0235,ad-372378,view_content
2024-01-02T12:18:19,760-074-8621,ad-931493,click_ad
2024-02-21T19:35:19,895-855-2681,ad-888354,click_ad
2024-02-01T12:48:24,998-711-2223,ad-136246,view_content
2024-01-31T06:24:17,526-137-1056,ad-537175,click_ad
2024-02-11T21:34:01,395-216-8723,ad-138344,sign_up
2024-01-18T04:11:44,308-335-7300,ad-806670,sign_up
2024-02-12T15:42:28,898-525-3340,ad-112247,sign_up
2024-01-30T13:57:31,706-566-2262,ad-234372,sign_up
2024-01-05T12:44:38,961-932-2658,ad-347452,view_content
2024-01-11T07:58:12,090-976-5691,ad-866227,view_ad
2024-05-03T06:24:25,636-785-7365,ad-909388,view_ad
2024-03-30T07:26:39,837-826-4415,ad-461425,view_content
2024-05-08T04:54:48,641-336-7476,ad-663354,click_ad
2024-03-17T15:30:49,458-975-3481,ad-090074,sign_up
2024-02-14T16:55:47,213-863-5497,ad-654729,sign_up
2024-03-28T19:28:23,647-595-5059,ad-993521,view_content
2024-02-18T23:00:40,951-151-8839,ad-959359,view_ad
2024-04-09T20:08:41,245-697-6136,ad-466239,click_ad
2024-03-26T16:39:32,352-868-9046,ad-854063,view_ad
2024-03-15T02:43:57,136-605-2821,ad-940609,view_ad
2024-02-13T13:41:09,673-788-1394,ad-952643,click_ad
2024-01-09T17:43:19,101-156-2457,ad-666820,view_content
2024-01-21T11:06:36,064-765-9465,ad-664662,view_content
2024-04-12T00:01:04,320-673-2141,ad-383168,click_ad
2024-03-21T07:37:30,047-991-2632,ad-490625,sign_up
2024-03-11T13:04:02,047-542-4661,ad-570666,sign_up
2024-02-09T05:41:52,603-411-5606,ad-711667,view_ad
2024-03-30T04:20:05,202-897-0446,ad-046785,view_ad
2024-04-26T03:17:33,270-851-2615,ad-700051,sign_up
2024-03-25T00:20:06,388-750-9124,ad-667238,click_ad
2024-03-24T13:29:20,613-085-5509,ad-593439,sign_up
2024-02-25T15:48:20,698-386-9463,ad-434298,view_content
2024-04-14T08:00:41,539-296-6961,ad-309775,click_ad
2024-04-14T02:32:00,090-976-5691,ad-850370,sign_up
2024-03-07T04:14:18,917-268-1606,ad-952537,view_content
2024-04-16T00:29:02,270-276-0609,ad-317946,sign_up
2024-02-12T03:41:31,653-246-3291,ad-480790,view_content
2024-01-14T01:04:30,555-444-3031,ad-792012,sign_up
2024-01-29T06:06:32,720-973-9130,ad-869085,click_ad
2024-03-21T22:45:13,091-480-7100,ad-147168,view_content
2024-01-22T19:46:43,814-662-8200,ad-490042,click_ad
2024-01-29T23:40:24,600-728-2247,ad-442220,click_ad
2024-03-10T09:04:07,981-243-2310,ad-943244,view_content
2024-03-04T05:04:05,384-243-6979,ad-723057,view_content
2024-04-18T02:52:44,195-826-8812,ad-918664,sign_up
2024-01-27T09:53:38,777-025-5184,ad-021469,view_ad
2024-01-18T22:15:10,009-188-5733,ad-897275,view_content
2024-02-14T05:31:02,043-226-2551,ad-532798,sign_up
2024-01-25T16:46:47,901-466-2346,ad-579388,click_ad
2024-04-04T20:31:26,584-889-2303,ad-672867,click_ad
2024-01-03T17:54:46,180-829-8835,ad-854837,sign_up
2024-04-04T16:24:08,972-635-2337,ad-771320,view_content
2024-01-14T16:55:06,320-673-2141,ad-991959,click_ad
2024-01-08T09:53:08,790-447-1007,ad-003753,sign_up
2024-03-05T20:38:08,411-986-2603,ad-738452,click_ad
2024-02-06T06:23:27,040-968-2658,ad-812161,view_content
2024-02-24T23:27:38,178-074-5922,ad-754200,sign_up
2024-03-10T02:53:07,193-657-4525,ad-120511,view_content
2024-02-19T11:32:07,564-858-9829,ad-464003,view_content
2024-04-26T23:19:58,141-264-3291,ad-066119,click_ad
2024-03-22T15:49:13,698-386-9463,ad-588106,click_ad
2024-03-18T01:40:44,081-262-6221,ad-925641,view_content
2024-04-23T09:13:34,865-222-0826,ad-051482,sign_up
2024-04-10T04:13:10,157-406-9043,ad-826388,view_ad
2024-03-26T15:09:34,195-054-5107,ad-480879,click_ad
2024-03-16T15:17:59,519-398-3924,ad-550928,click_ad
2024-01-17T18:19:07,064-765-9465,ad-638203,sign_up
2024-03-07T14:05:37,050-378-7062,ad-586753,view_ad
2024-01-01T03:57:19,478-060-6275,ad-817303,view_ad
2024-01-19T14:16:02,981-243-2310,ad-276807,sign_up
2024-02-27T18:07:23,932-084-2498,ad-590787,view_ad
2024-01-14T15:31:05,539-296-6961,ad-476353,view_content
2024-04-20T03:21:43,624-579-2886,ad-664200,click_ad
2024-01-28T15:04:13,712-247-0789,ad-447276,view_content
2024-02-26T02:14:12,780-864-8816,ad-435671,sign_up
2024-01-16T04:42:55,441-550-2503,ad-325076,click_ad
2024-04-23T10:41:44,186-058-0846,ad-586701,view_content
2024-04-06T03:13:21,398-075-3263,ad-519393,sign_up
2024-01-21T13:37:12,986-399-3367,ad-032188,sign_up
2024-05-02T13:20:03,176-179-7902,ad-808310,sign_up
2024-04-25T13:31:48,720-973-9130,ad-231177,sign_up
2024-04-11T00:17:18,524-894-5925,ad-557756,view_content
2024-02-07T02:37:26,628-180-8175,ad-545205,view_ad
2024-01-16T17:33:34,783-461-4379,ad-315221,click_ad
2024-02-01T10:58:00,733-016-8730,ad-393138,view_content
2024-03-18T16:25:58,706-566-2262,ad-178737,sign_up
2024-02-15T12:17:03,502-057-6073,ad-177089,view_ad
2024-05-07T23:45:11,570-195-1448,ad-836005,view_content
2024-03-25T00:08:57,564-716-5310,ad-466150,view_ad
